日期,市場,價格
2014-02-25,國民市場,150.0
2014-02-25,鹽埕示範,133.0
2014-02-25,新興第二,150.0
2014-02-25,三民第二,150.0
2014-02-25,左營第四,133.0
2014-02-25,鼓山第三,133.0
2014-02-25,楠梓市場,150.0
2014-02-25,三民第一,150.0
2014-02-25,苓雅市場,150.0
2014-02-25,中華市場,166.0
2014-02-25,旗山第一,133.0
2014-02-25,鳳山第一,0.0
2014-02-25,岡山文賢,148.0
2014-02-25,大寮大發,132.0
2014-02-25,橋頭市場,158.0
2014-02-26,國民市場,150.0
2014-02-26,鹽埕示範,133.0
2014-02-26,新興第二,133.0
2014-02-26,三民第二,150.0
2014-02-26,左營第四,133.0
2014-02-26,鼓山第三,133.0
2014-02-26,楠梓市場,150.0
2014-02-26,三民第一,150.0
2014-02-26,苓雅市場,150.0
2014-02-26,中華市場,166.0
2014-02-26,旗山第一,133.0
2014-02-26,鳳山第一,0.0
2014-02-26,岡山文賢,148.0
2014-02-26,大寮大發,132.0
2014-02-26,橋頭市場,158.0
2014-02-27,國民市場,
2014-02-27,鹽埕示範,133.0
2014-02-27,新興第二,133.0
2014-02-27,三民第二,150.0
2014-02-27,左營第四,133.0
2014-02-27,鼓山第三,133.0
2014-02-27,楠梓市場,150.0
2014-02-27,三民第一,150.0
2014-02-27,苓雅市場,150.0
2014-02-27,中華市場,166.0
2014-02-27,旗山第一,133.0
2014-02-27,鳳山第一,0.0
2014-02-27,岡山文賢,148.0
2014-02-27,大寮大發,132.0
2014-02-27,橋頭市場,158.0
2014-02-28,國民市場,
2014-02-28,鹽埕示範,
2014-02-28,新興第二,
2014-02-28,三民第二,
2014-02-28,左營第四,
2014-02-28,鼓山第三,
2014-02-28,楠梓市場,
2014-02-28,三民第一,
2014-02-28,苓雅市場,
2014-02-28,中華市場,
2014-02-28,旗山第一,
2014-02-28,鳳山第一,
2014-02-28,岡山文賢,
2014-02-28,大寮大發,
2014-02-28,橋頭市場,
2014-03-01,國民市場,
2014-03-01,鹽埕示範,
2014-03-01,新興第二,
2014-03-01,三民第二,
2014-03-01,左營第四,
2014-03-01,鼓山第三,
2014-03-01,楠梓市場,
2014-03-01,三民第一,
2014-03-01,苓雅市場,
2014-03-01,中華市場,
2014-03-01,旗山第一,
2014-03-01,鳳山第一,
2014-03-01,岡山文賢,
2014-03-01,大寮大發,
2014-03-01,橋頭市場,
2014-03-02,國民市場,
2014-03-02,鹽埕示範,
2014-03-02,新興第二,
2014-03-02,三民第二,
2014-03-02,左營第四,
2014-03-02,鼓山第三,
2014-03-02,楠梓市場,
2014-03-02,三民第一,
2014-03-02,苓雅市場,
2014-03-02,中華市場,
2014-03-02,旗山第一,
2014-03-02,鳳山第一,
2014-03-02,岡山文賢,
2014-03-02,大寮大發,
2014-03-02,橋頭市場,
2014-03-03,國民市場,150.0
2014-03-03,鹽埕示範,133.0
2014-03-03,新興第二,150.0
2014-03-03,三民第二,150.0
2014-03-03,左營第四,133.0
2014-03-03,鼓山第三,133.0
2014-03-03,楠梓市場,150.0
2014-03-03,三民第一,167.0
2014-03-03,苓雅市場,150.0
2014-03-03,中華市場,166.0
2014-03-03,旗山第一,133.0
2014-03-03,鳳山第一,0.0
2014-03-03,岡山文賢,158.0
2014-03-03,大寮大發,132.0
2014-03-03,橋頭市場,158.0
2014-03-04,國民市場,150.0
2014-03-04,鹽埕示範,150.0
2014-03-04,新興第二,150.0
2014-03-04,三民第二,150.0
2014-03-04,左營第四,133.0
2014-03-04,鼓山第三,133.0
2014-03-04,楠梓市場,150.0
2014-03-04,三民第一,167.0
2014-03-04,苓雅市場,150.0
2014-03-04,中華市場,166.0
2014-03-04,旗山第一,133.0
2014-03-04,鳳山第一,0.0
2014-03-04,岡山文賢,158.0
2014-03-04,大寮大發,132.0
2014-03-04,橋頭市場,158.0
2014-03-05,國民市場,150.0
2014-03-05,鹽埕示範,150.0
2014-03-05,新興第二,150.0
2014-03-05,三民第二,150.0
2014-03-05,左營第四,133.0
2014-03-05,鼓山第三,133.0
2014-03-05,楠梓市場,150.0
2014-03-05,三民第一,167.0
2014-03-05,苓雅市場,150.0
2014-03-05,中華市場,166.0
2014-03-05,旗山第一,133.0
2014-03-05,鳳山第一,0.0
2014-03-05,岡山文賢,158.0
2014-03-05,大寮大發,132.0
2014-03-05,橋頭市場,158.0
2014-03-06,國民市場,
2014-03-06,鹽埕示範,150.0
2014-03-06,新興第二,150.0
2014-03-06,三民第二,150.0
2014-03-06,左營第四,133.0
2014-03-06,鼓山第三,133.0
2014-03-06,楠梓市場,150.0
2014-03-06,三民第一,167.0
2014-03-06,苓雅市場,150.0
2014-03-06,中華市場,166.0
2014-03-06,旗山第一,133.0
2014-03-06,鳳山第一,0.0
2014-03-06,岡山文賢,158.0
2014-03-06,大寮大發,138.0
2014-03-06,橋頭市場,158.0
2014-03-07,國民市場,150.0
2014-03-07,鹽埕示範,150.0
2014-03-07,新興第二,150.0
2014-03-07,三民第二,150.0
2014-03-07,左營第四,133.0
2014-03-07,鼓山第三,133.0
2014-03-07,楠梓市場,150.0
2014-03-07,三民第一,167.0
2014-03-07,苓雅市場,166.0
2014-03-07,中華市場,166.0
2014-03-07,旗山第一,133.0
2014-03-07,鳳山第一,0.0
2014-03-07,岡山文賢,158.0
2014-03-07,大寮大發,138.0
2014-03-07,橋頭市場,158.0
2014-03-08,國民市場,
2014-03-08,鹽埕示範,
2014-03-08,新興第二,
2014-03-08,三民第二,
2014-03-08,左營第四,
2014-03-08,鼓山第三,
2014-03-08,楠梓市場,
2014-03-08,三民第一,
2014-03-08,苓雅市場,
2014-03-08,中華市場,
2014-03-08,旗山第一,
2014-03-08,鳳山第一,
2014-03-08,岡山文賢,
2014-03-08,大寮大發,
2014-03-08,橋頭市場,
2014-03-09,國民市場,
2014-03-09,鹽埕示範,
2014-03-09,新興第二,
2014-03-09,三民第二,
2014-03-09,左營第四,
2014-03-09,鼓山第三,
2014-03-09,楠梓市場,
2014-03-09,三民第一,
2014-03-09,苓雅市場,
2014-03-09,中華市場,
2014-03-09,旗山第一,
2014-03-09,鳳山第一,
2014-03-09,岡山文賢,
2014-03-09,大寮大發,
2014-03-09,橋頭市場,
2014-03-10,國民市場,166.0
2014-03-10,鹽埕示範,150.0
2014-03-10,新興第二,150.0
2014-03-10,三民第二,150.0
2014-03-10,左營第四,133.0
2014-03-10,鼓山第三,133.0
2014-03-10,楠梓市場,150.0
2014-03-10,三民第一,167.0
2014-03-10,苓雅市場,166.0
2014-03-10,中華市場,166.0
2014-03-10,旗山第一,133.0
2014-03-10,鳳山第一,0.0
2014-03-10,岡山文賢,158.0
2014-03-10,大寮大發,138.0
2014-03-10,橋頭市場,158.0
2014-03-11,國民市場,166.0
2014-03-11,鹽埕示範,150.0
2014-03-11,新興第二,150.0
2014-03-11,三民第二,150.0
2014-03-11,左營第四,133.0
2014-03-11,鼓山第三,133.0
2014-03-11,楠梓市場,150.0
2014-03-11,三民第一,167.0
2014-03-11,苓雅市場,150.0
2014-03-11,中華市場,166.0
2014-03-11,旗山第一,133.0
2014-03-11,鳳山第一,0.0
2014-03-11,岡山文賢,158.0
2014-03-11,大寮大發,138.0
2014-03-11,橋頭市場,158.0
2014-03-12,國民市場,166.0
2014-03-12,鹽埕示範,150.0
2014-03-12,新興第二,150.0
2014-03-12,三民第二,150.0
2014-03-12,左營第四,133.0
2014-03-12,鼓山第三,133.0
2014-03-12,楠梓市場,150.0
2014-03-12,三民第一,167.0
2014-03-12,苓雅市場,150.0
2014-03-12,中華市場,166.0
2014-03-12,旗山第一,133.0
2014-03-12,鳳山第一,0.0
2014-03-12,岡山文賢,158.0
2014-03-12,大寮大發,138.0
2014-03-12,橋頭市場,158.0
2014-03-13,國民市場,
2014-03-13,鹽埕示範,150.0
2014-03-13,新興第二,150.0
2014-03-13,三民第二,150.0
2014-03-13,左營第四,133.0
2014-03-13,鼓山第三,133.0
2014-03-13,楠梓市場,150.0
2014-03-13,三民第一,167.0
2014-03-13,苓雅市場,166.0
2014-03-13,中華市場,166.0
2014-03-13,旗山第一,133.0
2014-03-13,鳳山第一,0.0
2014-03-13,岡山文賢,158.0
2014-03-13,大寮大發,138.0
2014-03-13,橋頭市場,158.0
2014-03-14,國民市場,166.0
2014-03-14,鹽埕示範,150.0
2014-03-14,新興第二,150.0
2014-03-14,三民第二,150.0
2014-03-14,左營第四,133.0
2014-03-14,鼓山第三,133.0
2014-03-14,楠梓市場,150.0
2014-03-14,三民第一,167.0
2014-03-14,苓雅市場,150.0
2014-03-14,中華市場,166.0
2014-03-14,旗山第一,133.0
2014-03-14,鳳山第一,0.0
2014-03-14,岡山文賢,158.0
2014-03-14,大寮大發,138.0
2014-03-14,橋頭市場,158.0
2014-03-15,國民市場,
2014-03-15,鹽埕示範,
2014-03-15,新興第二,
2014-03-15,三民第二,
2014-03-15,左營第四,
2014-03-15,鼓山第三,
2014-03-15,楠梓市場,
2014-03-15,三民第一,
2014-03-15,苓雅市場,
2014-03-15,中華市場,
2014-03-15,旗山第一,
2014-03-15,鳳山第一,
2014-03-15,岡山文賢,
2014-03-15,大寮大發,
2014-03-15,橋頭市場,
2014-03-16,國民市場,
2014-03-16,鹽埕示範,
2014-03-16,新興第二,
2014-03-16,三民第二,
2014-03-16,左營第四,
2014-03-16,鼓山第三,
2014-03-16,楠梓市場,
2014-03-16,三民第一,
2014-03-16,苓雅市場,
2014-03-16,中華市場,
2014-03-16,旗山第一,
2014-03-16,鳳山第一,
2014-03-16,岡山文賢,
2014-03-16,大寮大發,
2014-03-16,橋頭市場,
2014-03-17,國民市場,
2014-03-17,鹽埕示範,
2014-03-17,新興第二,
2014-03-17,三民第二,
2014-03-17,左營第四,
2014-03-17,鼓山第三,
2014-03-17,楠梓市場,
2014-03-17,三民第一,
2014-03-17,苓雅市場,
2014-03-17,中華市場,
2014-03-17,旗山第一,133.0
2014-03-17,鳳山第一,
2014-03-17,岡山文賢,
2014-03-17,大寮大發,
2014-03-17,橋頭市場,
2014-03-18,國民市場,166.0
2014-03-18,鹽埕示範,150.0
2014-03-18,新興第二,150.0
2014-03-18,三民第二,166.0
2014-03-18,左營第四,133.0
2014-03-18,鼓山第三,133.0
2014-03-18,楠梓市場,150.0
2014-03-18,三民第一,167.0
2014-03-18,苓雅市場,150.0
2014-03-18,中華市場,166.0
2014-03-18,旗山第一,133.0
2014-03-18,鳳山第一,0.0
2014-03-18,岡山文賢,200.0
2014-03-18,大寮大發,152.0
2014-03-18,橋頭市場,200.0
2014-03-19,國民市場,166.0
2014-03-19,鹽埕示範,150.0
2014-03-19,新興第二,150.0
2014-03-19,三民第二,166.0
2014-03-19,左營第四,133.0
2014-03-19,鼓山第三,133.0
2014-03-19,楠梓市場,150.0
2014-03-19,三民第一,167.0
2014-03-19,苓雅市場,166.0
2014-03-19,中華市場,166.0
2014-03-19,旗山第一,133.0
2014-03-19,鳳山第一,0.0
2014-03-19,岡山文賢,200.0
2014-03-19,大寮大發,152.0
2014-03-19,橋頭市場,200.0
2014-03-20,國民市場,166.0
2014-03-20,鹽埕示範,150.0
2014-03-20,新興第二,150.0
2014-03-20,三民第二,166.0
2014-03-20,左營第四,133.0
2014-03-20,鼓山第三,133.0
2014-03-20,楠梓市場,150.0
2014-03-20,三民第一,167.0
2014-03-20,苓雅市場,166.0
2014-03-20,中華市場,166.0
2014-03-20,旗山第一,133.0
2014-03-20,鳳山第一,0.0
2014-03-20,岡山文賢,200.0
2014-03-20,大寮大發,152.0
2014-03-20,橋頭市場,200.0
2014-03-21,國民市場,166.0
2014-03-21,鹽埕示範,150.0
2014-03-21,新興第二,150.0
2014-03-21,三民第二,166.0
2014-03-21,左營第四,133.0
2014-03-21,鼓山第三,166.0
2014-03-21,楠梓市場,150.0
2014-03-21,三民第一,167.0
2014-03-21,苓雅市場,166.0
2014-03-21,中華市場,166.0
2014-03-21,旗山第一,133.0
2014-03-21,鳳山第一,0.0
2014-03-21,岡山文賢,200.0
2014-03-21,大寮大發,160.0
2014-03-21,橋頭市場,200.0
2014-03-22,國民市場,
2014-03-22,鹽埕示範,
2014-03-22,新興第二,
2014-03-22,三民第二,
2014-03-22,左營第四,
2014-03-22,鼓山第三,
2014-03-22,楠梓市場,
2014-03-22,三民第一,
2014-03-22,苓雅市場,
2014-03-22,中華市場,
2014-03-22,旗山第一,
2014-03-22,鳳山第一,
2014-03-22,岡山文賢,
2014-03-22,大寮大發,
2014-03-22,橋頭市場,
2014-03-23,國民市場,
2014-03-23,鹽埕示範,
2014-03-23,新興第二,
2014-03-23,三民第二,
2014-03-23,左營第四,
2014-03-23,鼓山第三,
2014-03-23,楠梓市場,
2014-03-23,三民第一,
2014-03-23,苓雅市場,
2014-03-23,中華市場,
2014-03-23,旗山第一,
2014-03-23,鳳山第一,
2014-03-23,岡山文賢,
2014-03-23,大寮大發,
2014-03-23,橋頭市場,
2014-03-24,國民市場,166.0
2014-03-24,鹽埕示範,150.0
2014-03-24,新興第二,150.0
2014-03-24,三民第二,183.0
2014-03-24,左營第四,133.0
2014-03-24,鼓山第三,166.0
2014-03-24,楠梓市場,150.0
2014-03-24,三民第一,167.0
2014-03-24,苓雅市場,166.0
2014-03-24,中華市場,166.0
2014-03-24,旗山第一,133.0
2014-03-24,鳳山第一,0.0
2014-03-24,岡山文賢,217.0
2014-03-24,大寮大發,160.0
2014-03-24,橋頭市場,217.0
2014-03-25,國民市場,166.0
2014-03-25,鹽埕示範,150.0
2014-03-25,新興第二,150.0
2014-03-25,三民第二,183.0
2014-03-25,左營第四,133.0
2014-03-25,鼓山第三,166.0
2014-03-25,楠梓市場,150.0
2014-03-25,三民第一,167.0
2014-03-25,苓雅市場,166.0
2014-03-25,中華市場,166.0
2014-03-25,旗山第一,133.0
2014-03-25,鳳山第一,0.0
2014-03-25,岡山文賢,217.0
2014-03-25,大寮大發,160.0
2014-03-25,橋頭市場,217.0
2014-03-26,國民市場,166.0
2014-03-26,鹽埕示範,150.0
2014-03-26,新興第二,150.0
2014-03-26,三民第二,183.0
2014-03-26,左營第四,133.0
2014-03-26,鼓山第三,166.0
2014-03-26,楠梓市場,150.0
2014-03-26,三民第一,167.0
2014-03-26,苓雅市場,166.0
2014-03-26,中華市場,166.0
2014-03-26,旗山第一,133.0
2014-03-26,鳳山第一,0.0
2014-03-26,岡山文賢,217.0
2014-03-26,大寮大發,156.0
2014-03-26,橋頭市場,217.0
2014-03-27,國民市場,166.0
2014-03-27,鹽埕示範,150.0
2014-03-27,新興第二,150.0
2014-03-27,三民第二,183.0
2014-03-27,左營第四,133.0
2014-03-27,鼓山第三,166.0
2014-03-27,楠梓市場,150.0
2014-03-27,三民第一,167.0
2014-03-27,苓雅市場,166.0
2014-03-27,中華市場,166.0
2014-03-27,旗山第一,133.0
2014-03-27,鳳山第一,0.0
2014-03-27,岡山文賢,217.0
2014-03-27,大寮大發,156.0
2014-03-27,橋頭市場,217.0
2014-03-28,國民市場,166.0
2014-03-28,鹽埕示範,150.0
2014-03-28,新興第二,150.0
2014-03-28,三民第二,183.0
2014-03-28,左營第四,133.0
2014-03-28,鼓山第三,166.0
2014-03-28,楠梓市場,150.0
2014-03-28,三民第一,167.0
2014-03-28,苓雅市場,166.0
2014-03-28,中華市場,166.0
2014-03-28,旗山第一,133.0
2014-03-28,鳳山第一,0.0
2014-03-28,岡山文賢,217.0
2014-03-28,大寮大發,152.0
2014-03-28,橋頭市場,217.0
2014-03-29,國民市場,
2014-03-29,鹽埕示範,
2014-03-29,新興第二,150.0
2014-03-29,三民第二,
2014-03-29,左營第四,133.0
2014-03-29,鼓山第三,
2014-03-29,楠梓市場,
2014-03-29,三民第一,167.0
2014-03-29,苓雅市場,
2014-03-29,中華市場,
2014-03-29,旗山第一,
2014-03-29,鳳山第一,
2014-03-29,岡山文賢,
2014-03-29,大寮大發,
2014-03-29,橋頭市場,
2014-03-30,國民市場,
2014-03-30,鹽埕示範,
2014-03-30,新興第二,150.0
2014-03-30,三民第二,
2014-03-30,左營第四,133.0
2014-03-30,鼓山第三,
2014-03-30,楠梓市場,
2014-03-30,三民第一,167.0
2014-03-30,苓雅市場,
2014-03-30,中華市場,
2014-03-30,旗山第一,
2014-03-30,鳳山第一,
2014-03-30,岡山文賢,
2014-03-30,大寮大發,
2014-03-30,橋頭市場,
2014-03-31,國民市場,183.0
2014-03-31,鹽埕示範,150.0
2014-03-31,新興第二,150.0
2014-03-31,三民第二,183.0
2014-03-31,左營第四,133.0
2014-03-31,鼓山第三,166.0
2014-03-31,楠梓市場,150.0
2014-03-31,三民第一,167.0
2014-03-31,苓雅市場,166.0
2014-03-31,中華市場,166.0
2014-03-31,旗山第一,133.0
2014-03-31,鳳山第一,0.0
2014-03-31,岡山文賢,200.0
2014-03-31,大寮大發,152.0
2014-03-31,橋頭市場,217.0
2014-04-01,國民市場,183.0
2014-04-01,鹽埕示範,150.0
2014-04-01,新興第二,150.0
2014-04-01,三民第二,183.0
2014-04-01,左營第四,133.0
2014-04-01,鼓山第三,166.0
2014-04-01,楠梓市場,150.0
2014-04-01,三民第一,167.0
2014-04-01,苓雅市場,166.0
2014-04-01,中華市場,166.0
2014-04-01,旗山第一,133.0
2014-04-01,鳳山第一,0.0
2014-04-01,岡山文賢,120.0
2014-04-01,大寮大發,152.0
2014-04-01,橋頭市場,217.0
2014-04-02,國民市場,166.0
2014-04-02,鹽埕示範,150.0
2014-04-02,新興第二,150.0
2014-04-02,三民第二,183.0
2014-04-02,左營第四,133.0
2014-04-02,鼓山第三,166.0
2014-04-02,楠梓市場,150.0
2014-04-02,三民第一,167.0
2014-04-02,苓雅市場,150.0
2014-04-02,中華市場,150.0
2014-04-02,旗山第一,133.0
2014-04-02,鳳山第一,0.0
2014-04-02,岡山文賢,120.0
2014-04-02,大寮大發,152.0
2014-04-02,橋頭市場,217.0
2014-04-03,國民市場,166.0
2014-04-03,鹽埕示範,150.0
2014-04-03,新興第二,150.0
2014-04-03,三民第二,183.0
2014-04-03,左營第四,133.0
2014-04-03,鼓山第三,166.0
2014-04-03,楠梓市場,150.0
2014-04-03,三民第一,167.0
2014-04-03,苓雅市場,150.0
2014-04-03,中華市場,150.0
2014-04-03,旗山第一,133.0
2014-04-03,鳳山第一,0.0
2014-04-03,岡山文賢,120.0
2014-04-03,大寮大發,146.0
2014-04-03,橋頭市場,217.0
2014-04-04,國民市場,
2014-04-04,鹽埕示範,
2014-04-04,新興第二,
2014-04-04,三民第二,
2014-04-04,左營第四,
2014-04-04,鼓山第三,
2014-04-04,楠梓市場,
2014-04-04,三民第一,
2014-04-04,苓雅市場,
2014-04-04,中華市場,
2014-04-04,旗山第一,
2014-04-04,鳳山第一,
2014-04-04,岡山文賢,
2014-04-04,大寮大發,
2014-04-04,橋頭市場,
2014-04-05,國民市場,
2014-04-05,鹽埕示範,
2014-04-05,新興第二,
2014-04-05,三民第二,
2014-04-05,左營第四,
2014-04-05,鼓山第三,
2014-04-05,楠梓市場,
2014-04-05,三民第一,
2014-04-05,苓雅市場,
2014-04-05,中華市場,
2014-04-05,旗山第一,
2014-04-05,鳳山第一,
2014-04-05,岡山文賢,
2014-04-05,大寮大發,
2014-04-05,橋頭市場,
2014-04-06,國民市場,
2014-04-06,鹽埕示範,
2014-04-06,新興第二,
2014-04-06,三民第二,
2014-04-06,左營第四,
2014-04-06,鼓山第三,
2014-04-06,楠梓市場,
2014-04-06,三民第一,
2014-04-06,苓雅市場,
2014-04-06,中華市場,
2014-04-06,旗山第一,
2014-04-06,鳳山第一,
2014-04-06,岡山文賢,
2014-04-06,大寮大發,
2014-04-06,橋頭市場,
2014-04-07,國民市場,166.0
2014-04-07,鹽埕示範,150.0
2014-04-07,新興第二,150.0
2014-04-07,三民第二,166.0
2014-04-07,左營第四,133.0
2014-04-07,鼓山第三,166.0
2014-04-07,楠梓市場,167.0
2014-04-07,三民第一,167.0
2014-04-07,苓雅市場,150.0
2014-04-07,中華市場,150.0
2014-04-07,旗山第一,133.0
2014-04-07,鳳山第一,0.0
2014-04-07,岡山文賢,158.0
2014-04-07,大寮大發,146.0
2014-04-07,橋頭市場,217.0
2014-04-08,國民市場,166.0
2014-04-08,鹽埕示範,150.0
2014-04-08,新興第二,150.0
2014-04-08,三民第二,166.0
2014-04-08,左營第四,133.0
2014-04-08,鼓山第三,166.0
2014-04-08,楠梓市場,167.0
2014-04-08,三民第一,167.0
2014-04-08,苓雅市場,150.0
2014-04-08,中華市場,150.0
2014-04-08,旗山第一,133.0
2014-04-08,鳳山第一,0.0
2014-04-08,岡山文賢,158.0
2014-04-08,大寮大發,146.0
2014-04-08,橋頭市場,217.0
2014-04-09,國民市場,166.0
2014-04-09,鹽埕示範,150.0
2014-04-09,新興第二,150.0
2014-04-09,三民第二,166.0
2014-04-09,左營第四,133.0
2014-04-09,鼓山第三,166.0
2014-04-09,楠梓市場,167.0
2014-04-09,三民第一,167.0
2014-04-09,苓雅市場,166.0
2014-04-09,中華市場,150.0
2014-04-09,旗山第一,133.0
2014-04-09,鳳山第一,0.0
2014-04-09,岡山文賢,158.0
2014-04-09,大寮大發,146.0
2014-04-09,橋頭市場,217.0
2014-04-10,國民市場,166.0
2014-04-10,鹽埕示範,150.0
2014-04-10,新興第二,150.0
2014-04-10,三民第二,166.0
2014-04-10,左營第四,133.0
2014-04-10,鼓山第三,166.0
2014-04-10,楠梓市場,167.0
2014-04-10,三民第一,167.0
2014-04-10,苓雅市場,166.0
2014-04-10,中華市場,150.0
2014-04-10,旗山第一,133.0
2014-04-10,鳳山第一,0.0
2014-04-10,岡山文賢,158.0
2014-04-10,大寮大發,146.0
2014-04-10,橋頭市場,217.0
2014-04-11,國民市場,166.0
2014-04-11,鹽埕示範,150.0
2014-04-11,新興第二,150.0
2014-04-11,三民第二,166.0
2014-04-11,左營第四,133.0
2014-04-11,鼓山第三,166.0
2014-04-11,楠梓市場,167.0
2014-04-11,三民第一,167.0
2014-04-11,苓雅市場,166.0
2014-04-11,中華市場,150.0
2014-04-11,旗山第一,133.0
2014-04-11,鳳山第一,0.0
2014-04-11,岡山文賢,158.0
2014-04-11,大寮大發,146.0
2014-04-11,橋頭市場,217.0
2014-04-12,國民市場,
2014-04-12,鹽埕示範,
2014-04-12,新興第二,
2014-04-12,三民第二,
2014-04-12,左營第四,
2014-04-12,鼓山第三,
2014-04-12,楠梓市場,
2014-04-12,三民第一,
2014-04-12,苓雅市場,
2014-04-12,中華市場,
2014-04-12,旗山第一,
2014-04-12,鳳山第一,
2014-04-12,岡山文賢,
2014-04-12,大寮大發,
2014-04-12,橋頭市場,
2014-04-13,國民市場,
2014-04-13,鹽埕示範,
2014-04-13,新興第二,
2014-04-13,三民第二,
2014-04-13,左營第四,
2014-04-13,鼓山第三,
2014-04-13,楠梓市場,
2014-04-13,三民第一,
2014-04-13,苓雅市場,
2014-04-13,中華市場,
2014-04-13,旗山第一,
2014-04-13,鳳山第一,
2014-04-13,岡山文賢,
2014-04-13,大寮大發,
2014-04-13,橋頭市場,
2014-04-14,國民市場,166.0
2014-04-14,鹽埕示範,150.0
2014-04-14,新興第二,150.0
2014-04-14,三民第二,166.0
2014-04-14,左營第四,133.0
2014-04-14,鼓山第三,166.0
2014-04-14,楠梓市場,167.0
2014-04-14,三民第一,167.0
2014-04-14,苓雅市場,166.0
2014-04-14,中華市場,150.0
2014-04-14,旗山第一,133.0
2014-04-14,鳳山第一,0.0
2014-04-14,岡山文賢,158.0
2014-04-14,大寮大發,138.0
2014-04-14,橋頭市場,158.0
2014-04-15,國民市場,166.0
2014-04-15,鹽埕示範,150.0
2014-04-15,新興第二,150.0
2014-04-15,三民第二,166.0
2014-04-15,左營第四,133.0
2014-04-15,鼓山第三,166.0
2014-04-15,楠梓市場,167.0
2014-04-15,三民第一,167.0
2014-04-15,苓雅市場,166.0
2014-04-15,中華市場,150.0
2014-04-15,旗山第一,133.0
2014-04-15,鳳山第一,0.0
2014-04-15,岡山文賢,158.0
2014-04-15,大寮大發,136.0
2014-04-15,橋頭市場,158.0
2014-04-16,國民市場,
2014-04-16,鹽埕示範,
2014-04-16,新興第二,150.0
2014-04-16,三民第二,
2014-04-16,左營第四,133.0
2014-04-16,鼓山第三,
2014-04-16,楠梓市場,167.0
2014-04-16,三民第一,167.0
2014-04-16,苓雅市場,
2014-04-16,中華市場,
2014-04-16,旗山第一,133.0
2014-04-16,鳳山第一,
2014-04-16,岡山文賢,
2014-04-16,大寮大發,
2014-04-16,橋頭市場,
2014-04-17,國民市場,166.0
2014-04-17,鹽埕示範,150.0
2014-04-17,新興第二,150.0
2014-04-17,三民第二,166.0
2014-04-17,左營第四,133.0
2014-04-17,鼓山第三,166.0
2014-04-17,楠梓市場,167.0
2014-04-17,三民第一,167.0
2014-04-17,苓雅市場,150.0
2014-04-17,中華市場,150.0
2014-04-17,旗山第一,133.0
2014-04-17,鳳山第一,0.0
2014-04-17,岡山文賢,158.0
2014-04-17,大寮大發,133.0
2014-04-17,橋頭市場,158.0
2014-04-18,國民市場,166.0
2014-04-18,鹽埕示範,150.0
2014-04-18,新興第二,150.0
2014-04-18,三民第二,166.0
2014-04-18,左營第四,133.0
2014-04-18,鼓山第三,166.0
2014-04-18,楠梓市場,167.0
2014-04-18,三民第一,167.0
2014-04-18,苓雅市場,150.0
2014-04-18,中華市場,150.0
2014-04-18,旗山第一,133.0
2014-04-18,鳳山第一,0.0
2014-04-18,岡山文賢,158.0
2014-04-18,大寮大發,136.0
2014-04-18,橋頭市場,158.0
2014-04-19,國民市場,
2014-04-19,鹽埕示範,
2014-04-19,新興第二,
2014-04-19,三民第二,
2014-04-19,左營第四,
2014-04-19,鼓山第三,
2014-04-19,楠梓市場,
2014-04-19,三民第一,167.0
2014-04-19,苓雅市場,
2014-04-19,中華市場,
2014-04-19,旗山第一,
2014-04-19,鳳山第一,
2014-04-19,岡山文賢,
2014-04-19,大寮大發,
2014-04-19,橋頭市場,
2014-04-20,國民市場,
2014-04-20,鹽埕示範,
2014-04-20,新興第二,
2014-04-20,三民第二,
2014-04-20,左營第四,
2014-04-20,鼓山第三,
2014-04-20,楠梓市場,
